#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTB_SHINTO_6;Ascetism isn't for me...;;;;;;;;;;;;;x
EVTDESC_SHINTO_7;One day during your pilgrimage you encounter a wandering priest devoted to the [Root.Religion.GetName] faith. He inquires about your pilgrimage so far and is quite pleased when you tell him that you are making an effort to be ascetic, telling you that it is commendable and something that many struggle with. He wishes you well before departing.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_7;I made the right choice!;;;;;;;;;;;;;x
EVTDESC_SHINTO_8;After making the decision to try to be ascetic during your pilgrimage, you have been considering your approach to many things differently, and you have come to conclude that one of your flaws is that you are rather proud. As you are aware of this, you have become better at avoiding this flaw, which certainly is a step in the right direction.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_8;I made the right choice!;;;;;;;;;;;;;x
EVTDESC_SHINTO_9;After making the decision to try to be ascetic during your pilgrimage, you have been considering your approach to many things differently, and you have come to conclude that one of your flaws is that you are rather gluttonous. As you are aware of this, you have become better at avoiding this flaw, which certainly is a step in the right direction.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_9;I made the right choice!;;;;;;;;;;;;;x
EVTDESC_SHINTO_10;After making the decision to try to be ascetic during your pilgrimage, you have been considering your approach to many things differently, and you have come to conclude that one of your flaws is that you are rather lustful. As you are aware of this, you have become better at avoiding this flaw, which certainly is a step in the right direction.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_10;I made the right choice!;;;;;;;;;;;;;x
EVTDESC_SHINTO_11;After making the decision to try to be ascetic during your pilgrimage, you have been considering your approach to many things differently. Though you would not have said that you were overly proud, you have still concluded that you could stand to become a bit more humble, and in this you are definitely taking a step in the right direction.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_11;I made the right choice!;;;;;;;;;;;;;x
EVTDESC_SHINTO_12;After making the decision to try to be ascetic during your pilgrimage, you have been considering your approach to many things differently. Though you would not have said that you were overly gluttonous, you have still concluded that you could stand to become a bit more temperate, and in this you are definitely taking a step in the right direction.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_12;I made the right choice!;;;;;;;;;;;;;x
EVTDESC_SHINTO_13;After making the decision to try to be ascetic during your pilgrimage, you have been considering your approach to many things differently. Though you would not have said that you were overly lustful, you have still concluded that you could stand to become a bit more chaste, and in this you are definitely taking a step in the right direction.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_13;I made the right choice!;;;;;;;;;;;;;x
EVTDESC_SHINTO_14;Though you decided that you wanted to be more ascetic during your pilgrimage, you have not really been making much of an effort, and after a while on the road you conclude that you will not be able to really devote yourself to this. Though nobody else might have noticed, it is still a bit shameful to know that you failed to do the right thing.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_14;At least I tried...;;;;;;;;;;;;;x
EVTDESC_SHINTO_15;One day during your pilgrimage you encounter a wandering priest devoted to the [Root.Religion.GetName] faith. He inquires about your pilgrimage so far and is quite pleased when you tell him that you are making an effort to be ascetic, but when he learns just how little effort you have put into it he gets upset and calls you out on not being as devout as you should be.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_15;At least I tried...;;;;;;;;;;;;;x
EVTDESC_SHINTO_16;You decided that being ascetic during your pilgrimage was not something you were interested in, and though a pilgrimage is a time to reflect on your faith and try to better yourself you have instead been reconsidering how strictly you should follow its teachings, concluding that it would not necessarily be wrong of you to be a bit more proud.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_16;I must be true to myself...;;;;;;;;;;;;;x
EVTDESC_SHINTO_17;You decided that being ascetic during your pilgrimage was not something you were interested in, and though a pilgrimage is a time to reflect on your faith and try to better yourself you have instead been reconsidering how strictly you should follow its teachings, concluding that it would not necessarily be wrong of you to be a bit more gluttonous.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_17;I must be true to myself...;;;;;;;;;;;;;x
EVTDESC_SHINTO_18;You decided that being ascetic during your pilgrimage was not something you were interested in, and though a pilgrimage is a time to reflect on your faith and try to better yourself you have instead been reconsidering how strictly you should follow its teachings, concluding that it would not necessarily be wrong of you to be a bit more lustful.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_18;I must be true to myself...;;;;;;;;;;;;;x
EVTDESC_SHINTO_19;You decided that being ascetic during your pilgrimage was not something you were interested in, and though a pilgrimage is a time to reflect on your faith and try to better yourself you have instead been reconsidering how strictly you should follow its teachings, concluding that it would not necessarily be wrong of you to be a bit less humble.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_19;I must be true to myself...;;;;;;;;;;;;;x
EVTDESC_SHINTO_20;You decided that being ascetic during your pilgrimage was not something you were interested in, and though a pilgrimage is a time to reflect on your faith and try to better yourself you have instead been reconsidering how strictly you should follow its teachings, concluding that it would not necessarily be wrong of you to be a bit less temperate.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_20;I must be true to myself...;;;;;;;;;;;;;x
EVTDESC_SHINTO_21;You decided that being ascetic during your pilgrimage was not something you were interested in, and though a pilgrimage is a time to reflect on your faith and try to better yourself you have instead been reconsidering how strictly you should follow its teachings, concluding that it would not necessarily be wrong of you to be a bit less chaste.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_21;I must be true to myself...;;;;;;;;;;;;;x
EVTDESC_SHINTO_22;You knew that there possibly would be those that would be unhappy when you made the decision not to focus on ascetism during your pilgrimage, and you have been worrying a bit about someone lecturing you about it, but as far as you can tell nobody has seemed to care about you being less than ascetic during your pilgrimage.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_22;It was the right decision!;;;;;;;;;;;;;x
EVTDESC_SHINTO_23;One day on the road you come across a crippled dog with only three remaining legs. It appears to have trouble walking, and whimpers from time to time. Though you know that you are supposed to refrain from killing during a pilgrimage, it is perhaps the lesser evil in a situation like this, since the dog is suffering.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_23;I won't take its life!;;;;;;;;;;;;;x
EVTOPTB_SHINTO_23;I can give it a quick death...;;;;;;;;;;;;;x
EVTOPTC_SHINTO_23;It doesn't know suffering... yet!;;;;;;;;;;;;;x
EVTDESC_SHINTO_24;The dog follows you for a while despite having trouble walking, and it makes you feel rather sad that you cannot help it in any way. However, as you reach the next village one of the villagers takes pity on the dog and declares that he will adopt it and do what he can for it, which certainly is a welcome development.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_24;It is good that someone cares!;;;;;;;;;;;;;x
EVTDESC_SHINTO_25;Leaving the crippled dog behind, you find yourself reflecting on your normal approach to things, which often is violent, and perhaps a bit more cruel than it has to be. Though you would not go as far as to say that it is always wrong to use violence, you come to the conclusion that you should try to be a bit less violent in the future.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_25;I should be kinder!;;;;;;;;;;;;;x
EVTDESC_SHINTO_26;You leave the crippled dog behind, but find your thoughts returning to it several times during the following days. Though you could not have brought it with you, you feel that there have been other situations in the past where you could have been a bit more helpful, and you decide that you shoudl try to focus more on kindness in the future.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_26;Kindness is the right path!;;;;;;;;;;;;;x
EVTDESC_SHINTO_27;You leave the crippled dog behind, but find your thoughts returning to it several times during the following days. It was unfortunate that you could not help it, but as the only option you saw was to give it the mercy of a quick death and that would not have been in line with what is expected of you during a pilgrimage there was nothing you could do about it.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_27;Poor dog!;;;;;;;;;;;;;x
EVTDESC_SHINTO_28;You draw your sword and approach the dog, striking swiftly and killing it before it can react. Unfortunately for you, another pilgrim is walking by as it happens, and he sees fit to berate you, claiming that it is more important for you to focus on your pilgrimage and what is proper during that than anything else.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_28;Oh, shut up!;;;;;;;;;;;;;x
EVTDESC_SHINTO_29;There was a time where you would not have seen fit to make the suffering of an animal shorter and perhaps even would have seen fit to make it more drawn out, but you have decided that that is behind you and grant the dog a swift death. Though you would not go as far as to renounce violence, cruelty is something you feel you should refrain from in the future.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_29;That was a kindness...;;;;;;;;;;;;;x
EVTDESC_SHINTO_30;You draw your sword and approach the dog, striking swiftly and killing it before it can react. Though killing is not something you are supposed to do during a pilgrimage, letting an animal suffer needlessly seems worse to you. Though a mercy kill is not something most people would consider a kindness, you do, and you resolve to also be kind in other ways.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_30;That was a kindness...;;;;;;;;;;;;;x
EVTDESC_SHINTO_31;You draw your sword and approach the dog, striking swiftly and killing it before it can react. With that done, you wipe your sword clean and sheathe it once more, then continue on your way. Your pilgrimage is far from over, and you cannot afford to be distracted by this matter or any other, after all.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_31;That was a kindness...;;;;;;;;;;;;;x
EVTDESC_SHINTO_32;The crippled dog suspects nothing as you approach, and a precise cut with your sword severs one of the tendons in one of its remaining legs. It lets out a sound that is half a growl and half a whimper as it attempts to escape, but you ensure that it cannot, and you spend the rest of the day inflicting further tortures on the creature before it finally dies.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_32;That was fun!;;;;;;;;;;;;;x
EVTDESC_SHINTO_33;The crippled dog suspects nothing as you approach, and a precise cut with your sword severs one of the tendons in one of its remaining legs. It lets out a sound that is half a growl and half a whimper as it attempts to escape, but you ensure that it cannot, and you spend the rest of the day inflicting further tortures on the creature before it finally dies.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_33;That ended too soon!;;;;;;;;;;;;;x
EVTDESC_SHINTO_34;You have been told that a pilgrim following the [Root.Religion.GetName] religion should avoid saying anything that could be considered immoral to a [Root.GetAppropriateAttractionTarget] during the pilgrimage, and it is something you have been trying to keep in mind. However, in one village along the road to your destination you come across an attractive [Root.GetAppropriateAttractionTarget], and you start to wonder if immorality really is wrong.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_34;I can say some immoral things...;;;;;;;;;;;;;x
EVTOPTB_SHINTO_34;It is wrong!;;;;;;;;;;;;;x
EVTDESC_SHINTO_35;The [Root.GetAppropriateAttractionTarget] does not appreciate what you say, and tell you that you should know better than to engage in such behavior during a pilgrimage before leaving. Though word of what happened hopefully won't spread, you still feel a bit humiliated by the experience, and you are convinced that you made a mistake.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_35;It was just a joke!;;;;;;;;;;;;;x
EVTDESC_SHINTO_36;The [Root.GetAppropriateAttractionTarget] ignores your immoral words and leaves without comment. You are not certain what they thought of what you said, but it is quite clear that it was not as effective as you would have liked, and perhaps it was a mistake to not adhere to the supposed rules for a pilgrimage.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_36;That could have gone worse...;;;;;;;;;;;;;x
EVTDESC_SHINTO_37;The [pilgrims_lover.GetManWoman] is quite receptive to your words, and [pilgrims_lover.GetSheHe] gives you a smile and suggests that perhaps the two of you should head somewhere more private to continue your discussion, or perhaps to engage in certain other activities that might be of interest to you.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_37;But of course!;;;;;;;;;;;;;x
EVTOPTB_SHINTO_37;I don't think so!;;;;;;;;;;;;;x
EVTDESC_SHINTO_38;[pilgrims_lover.GetBestName] and you spend the night in each other's arms, and when the morning comes and you are about to leave [pilgrims_lover.GetSheHe] asks you whether the two of you ever will meet again, evidently hoping that that will be the case. You cannot bring [pilgrims_lover.GetHerHim] with you on your journey, of course, but that does not necessarily mean you must be apart forever.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_38;I have a place for you at home!;;;;;;;;;;;;;x
EVTOPTB_SHINTO_38;I don't want to see you again!;;;;;;;;;;;;;x
EVTDESC_SHINTO_39;You resolve to say nothing immoral and continue on your way. A few villages later you overhear another pilgrim make immoral comments nearby, and the townspeople are quick to berate him, and he is clearly humiliated by the experience, so it is likely that you made the right decision before.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_39;Something to remember...;;;;;;;;;;;;;x
EVTDESC_SHINTO_40;Though there was a time when you would have seen fit to make immoral comments to nearly every [Root.GetAppropriateAttractionTarget] you thought would be receptive, you have started to feel that this is something that you should put behind you, not just for the duration of the pilgrimage but perhaps forever, as you want to try to be a better person.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_40;Begone, lust!;;;;;;;;;;;;;x
EVTDESC_SHINTO_41;You continue on your way and reflect on what you choose not to do a bit during the following days. Though you previously have not felt overly strongly on the subject of chastity, you are starting to feel differently now, and you resolve to live your life in a chaste fashion from now on, as that is only appropriate.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_41;Chastity is right!;;;;;;;;;;;;;x
EVTDESC_SHINTO_42;You decide not to make an immoral comment and continue on your way, not feeling particularly strongly about the decision and not thinking too much about it over the course of the next few days. After all, you are on an important journey and have plenty of things to think about, and cannot afford to dwell on a small detail overly long.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_42;Onwards!;;;;;;;;;;;;;x
EVTDESC_SHINTO_43;You are aware that one of the rules pilgrims are supposed to adhere to during a pilgrimage is to abstain from alcohol, and you have been doing that so far even though you usually drink some on a somewhat frequent basis. However, one evening when you are having a meal at an inn one of the patrons there offers to buy you a drink, and you start to wonder if it perhaps is permissible to accept his offer.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_43;Sorry, but I don't drink!;;;;;;;;;;;;;x
EVTOPTB_SHINTO_43;One drink won't hurt...;;;;;;;;;;;;;x
EVTDESC_SHINTO_44;The patron that offered to buy you a drink seems a bit surprised by you turning down his offer, and he leaves the inn before long, possibly to look for a drinking partner elsewhere. After he has left some of the other patrons note that the man has made a habit of trying to trick pilgrims into drinking and that many pilgrims fail to refuse. They are evidently quite impressed by your resolve.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_44;I made the right decision!;;;;;;;;;;;;;x
EVTDESC_SHINTO_45;You refuse the offer of a drink, and the man who offered it to you merely shrugs and goes looking for another drinking partner. Noting that their behavior becomes worse and worse during the course of the evening as they drink more and more, you decide that you made the right decision, and also decide that you should try to be a bit more temperate in general to avoid similar excesses.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_45;Temperance is the right path!;;;;;;;;;;;;;x
EVTDESC_SHINTO_46;You refuse the offer of a drink, and the man who offered it to you merely shrugs and goes looking for another drinking partner. The rest of the evening is uneventful, and you have a good night's sleep and a quick breakfast shortly after dawn before once more setting off on your journey, eager to reach your destination.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_46;Onwards!;;;;;;;;;;;;;x
EVTDESC_SHINTO_47;You accept the man's offer to buy you a drink, and once you start drinking you find that you have been missing it more than you thought you had. You order some more drinks after finishing the first, and decide that you really should not focus so much on temperance in the future as it simply is not worth the trouble.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_47;I can indulge some more...;;;;;;;;;;;;;x
EVTDESC_SHINTO_48;You accept the man's offer to buy you a drink, and drink it slowly once you receive it, intending for it to be the only drink you have. Before you have finished your drink another pilgrim enters the common room of the inn and notices that you are drinking, and he is quick to call you out for not avoiding alcohol during your pilgrimage.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_48;Oh, shut up!;;;;;;;;;;;;;x
EVTDESC_SHINTO_49;You accept the man's offer to buy you a drink, and drink it slowly once you receive it, intending for it to be the only drink you have. You have no trouble keeping that promise to yourself, and the evening passes without anything notable happening. After a good night's sleep you have a quick breakfast before leaving the inn, eager to reach your destination.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_49;Onwards!;;;;;;;;;;;;;x
EVTDESC_SHINTO_50;You accept the man's offer to buy you a drink, and down in quickly after you receive it. Finding it to your taste, you order another, and then several more after that. The rest of the evening is a blur, and the next morning you wake up on the floor of the common room with a severe headache, which gets worse every time someone speaks louder than a whisper.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_50;That... was a mistake...;;;;;;;;;;;;;x
EVTDESC_SHINTO_51;One day on the road you come across a fellow pilgrim. The woman does not look pleased to see that she has company all of a sudden, and when it becomes clear that the two of you are heading in the same direction she starts complaining about how you have ruined the pilgrimage before launching into a series of rather grave insults.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_51;I cannot let this slide...;;;;;;;;;;;;;x
EVTOPTB_SHINTO_51;I should try to de-escalate...;;;;;;;;;;;;;x
EVTDESC_SHINTO_52;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She will have none of it, and it is not long before the two of you are shouting at each other. You are quite certain that she is the unreasonable party.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_52;I am right, you are wrong!;;;;;;;;;;;;;x
EVTDESC_SHINTO_53;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She will have none of it, and it is not long before the two of you are shouting at each other. A [Root.GetManWoman] such as yourself should not have to endure such poor company.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_53;I deserve better!;;;;;;;;;;;;;x
EVTDESC_SHINTO_54;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She will have none of it, and it is not long before the two of you are shouting at each other. Though you would consider yourself a humble person, you deserve better than this.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_54;I am not at fault!;;;;;;;;;;;;;x
EVTDESC_SHINTO_55;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She will have none of it, and it is not long before the two of you are shouting at each other, as your patience has reached its limit.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_55;I have no patience for fools!;;;;;;;;;;;;;x
EVTDESC_SHINTO_56;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She will have none of it, and it is not long before the two of you are shouting at each other, and you feel more than justified in returning her insults.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_56;The time for kindness is over!;;;;;;;;;;;;;x
EVTDESC_SHINTO_57;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She will have none of it, and it is not long before the two of you are shouting at each other, and you inform the woman that she will pay dearly the next time she insults you.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_57;Insult me and you'll regret it!;;;;;;;;;;;;;x
EVTDESC_SHINTO_58;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She will have none of it, and it is not long before the two of you are shouting at each other, and you see no reason to hold back when it comes to returning the insults with interest.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_58;Run away and cry!;;;;;;;;;;;;;x
EVTDESC_SHINTO_59;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She will have none of it, and it is not long before the two of you are shouting at each other. Your quarrel attracts the attention of a priestess that is passing by, and she berates both of you.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_59;I didn't start it!;;;;;;;;;;;;;x
EVTDESC_SHINTO_60;You inform the woman that she is in the wrong when it comes to her unreasonable expectation that no other pilgrim should walk the same road as her, and also tell her that she owes you an apology for the insults. She declares that she is unwilling to share the road with your or give you an apology, and takes off in a different direction as soon as she can.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_60;Good riddance!;;;;;;;;;;;;;x
EVTDESC_SHINTO_61;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and she listens to your words before offering you what appears to be a sincere apology. Though you felt tempted to return her insults with interest, you conclude that it was the right decision to go for something more diplomatic.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_61;Cruelty is uncalled for!;;;;;;;;;;;;;x
EVTDESC_SHINTO_62;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and she listens to your words before offering you what appears to be a sincere apology. Though you felt tempted to threaten her with violence when she insulted you, you conclude that it was the right decision to go for something more diplomatic.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_62;I know how to keep my temper!;;;;;;;;;;;;;x
EVTDESC_SHINTO_63;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and she listens to your words before offering you what appears to be a sincere apology. Though there are many that would have gone for something more violent or that would have returned the insults, you feel that approaching the matter with kindness was correct.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_63;Kindness is the right path!;;;;;;;;;;;;;x
EVTDESC_SHINTO_64;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and she listens to your words before offering you what appears to be a sincere apology. Though there are many that would have gone for something more violent or that would have returned the insults, you feel that approaching the matter with patience was correct.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_64;Patience is the right path!;;;;;;;;;;;;;x
EVTDESC_SHINTO_65;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and she listens to your words before offering you what appears to be a sincere apology. Though you usually would not have been willing to accept something as simple as an apology, you are on a pilgrimage to better yourself, and thus you feel that ignoring your pride might be good.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_65;I should be humber!;;;;;;;;;;;;;x
EVTDESC_SHINTO_66;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and she listens to your words before offering you what appears to be a sincere apology. There are those that would not have considered a mere apology acceptable after their pride was injured, but you are not them, and you feel that being humble often is the right call.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_66;Humility is the right path!;;;;;;;;;;;;;x
EVTDESC_SHINTO_67;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and she listens to your words before offering you what appears to be a sincere apology. Though you are rather less insistent than you usually would have been, it clearly worked out in your favor, and you conclude that you should be less stubborn.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_67;Stubborness is overrated!;;;;;;;;;;;;;x
EVTDESC_SHINTO_68;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and she listens to your words before offering you what appears to be a sincere apology. Over the next few days, you look back at some other incidents in the past and start seeing how you could have handled them more diplomatically.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_68;I know what to say now!;;;;;;;;;;;;;x
EVTDESC_SHINTO_69;You calmly explain to the woman that you are just another pilgrim and that this is the only reasonable route for you to take, and though she calms down a bit she tells you that she prefers solitude even so, conceding that she could be the one to take a different route. True to her words, she elects to head off in a different direction almost immediately.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_69;Perhaps it is for the best...;;;;;;;;;;;;;x
EVTDESC_SHINTO_70;Before setting off on your pilgrimage you made the customary donations to nearby temples to prove your devotion, but even so you brought with you quite a bit of money on your journey. Recently, you have been consideringt he fact that this is not quite in line with what is expected of you during a pilgrimage, and you have concluded that perhaps it would be wise to make another donation.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_70;I can give a bit more to charity!;;;;;;;;;;;;;x
EVTOPTB_SHINTO_70;I have given more than enough!;;;;;;;;;;;;;x
EVTDESC_SHINTO_71;You make sure to stop by the next temple you come across to hand over a substantial amount of money to the [Root.Religion.GetName] priests found there. They are quite grateful to receive such a donation, and tell you that it is good that you saw fit to give to charity after you decided that you had too much money with you.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_71;I only did what was right!;;;;;;;;;;;;;x
EVTDESC_SHINTO_72;You make sure to stop by the next temple you come across to hand over a substantial amount of money to the [Root.Religion.GetName] priests found there. After leaving, you start considering just how much money you normally have been earning compared to how much you have been able to spend, and you conclude that you easily could do with less.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_72;Greed is overrated!;;;;;;;;;;;;;x
EVTDESC_SHINTO_73;You make sure to stop by the next temple you come across to hand over a substantial amount of money to the [Root.Religion.GetName] priests found there. Later on, you start considering whether you could donate to temples more often, and conclude that it should be rather easily achieved, as you have more than enough money.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_73;Charity is the right path!;;;;;;;;;;;;;x
EVTDESC_SHINTO_74;You make sure to stop by the next temple you come across to hand over a substantial amount of money to the [Root.Religion.GetName] priests found there. Normally, you would consider doing so a bit beneath you, but you have decided that you should better yourself during your pilgrimage and that becoming more humble is the right move.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_74;Pride is a problem!;;;;;;;;;;;;;x
EVTDESC_SHINTO_75;You make sure to stop by the next temple you come across to hand over a substantial amount of money to the [Root.Religion.GetName] priests found there. They are a bit surprised to learn that you were willing to set your own good aside after you learned that you had too much money, but they praise you for being humble enough to admit that you made a mistake.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_75;I don't mind being humble!;;;;;;;;;;;;;x
EVTDESC_SHINTO_76;You make sure to stop by the next temple you come across to hand over a substantial amount of money to the [Root.Religion.GetName] priests found there. They praise you for your kindness, and you take their words to heart and decide that from now on you should endeavor to be kind more often than you have been in the past.;;;;;;;;;;;;;x
EVTOPTA_SHINTO_76;I should be kind more often!;;;;;;;;;;;;;x
